trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,treatments
19,28784859,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,28803286,Not PM,,,,,,,,,[]
19,28881674,Not PM,,,,,,,,,[]
19,28924836,Not PM,,,,,,,,,[]
19,29100278,Human PM,Not Disease,Missing Gene,ERBB2 amplification,,,,,Not Discussed,[]
19,29139039,Not PM,,,,,,,,,[]
19,29312543,Not PM,,,,,,,,,[]
19,29315012,Human PM,Exact,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,29330210,Human PM,Exact,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,29333901,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,29338072,Human PM,Exact,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,29352243,Human PM,Not Disease,Missing Gene,ERBB2 amplification,,,,,Not Discussed,[]
19,29382263,Not PM,,,,,,,,,[]
19,29387480,Human PM,More Specific,Exact,ERBB2 amplification,,,,,Not Discussed,['trastuzumab']
19,29470838,Not PM,,,,,,,,,[]
19,29601842,Not PM,,,,,,,,,[]
19,29665843,Not PM,,,,,,,,,[]
19,29684854,Human PM,Exact,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,29686309,Not PM,,,,,,,,,[]
19,29718453,Not PM,,,,,,,,,[]
19,29720122,Not PM,,,,,,,,,[]
19,29743853,Not PM,,,,,,,,,[]
19,29755687,Human PM,Exact,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,29844865,Not PM,,,,,,,,,[]
19,29850361,Not PM,,,,,,,,,[]
19,29866615,Human PM,Exact,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,29951597,Not PM,,,,,,,,,[]
19,30008904,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,30015966,Not PM,,,,,,,,,[]
19,30030278,Not PM,,,,,,,,,[]
19,30094493,Not PM,,,,,,,,,[]
19,30100092,Human PM,Exact,Exact,ERBB2 amplification,,,,,Not Discussed,['pertuzumab']
19,30104415,Not PM,,,,,,,,,[]
19,30111871,Not PM,,,,,,,,,[]
19,30120594,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,30214735,Not PM,,,,,,,,,[]
19,30217443,Not PM,,,,,,,,,[]
19,30231342,Human PM,More Specific,Missing Gene,ERBB2 amplification,,,,,Not Discussed,[]
19,30348707,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,30429889,Animal PM,Not Disease,Missing Gene,ERBB2 amplification,,,,,Not Discussed,[]
19,30442682,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,30446652,Not PM,,,,,,,,,[]
19,3345525,Not PM,,,,,,,,,[]
19,3557013,Not PM,,,,,,,,,[]
19,3837853,Not PM,,,,,,,,,[]
19,7553634,Human PM,More General,Missing Gene,ERBB2 amplification,,,,,Not Discussed,[]
19,7615357,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,7656779,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,7665243,Not PM,,,,,,,,,[]
19,7738618,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,7742600,Not PM,,,,,,,,,[]
19,7759165,Not PM,,,,,,,,,[]
19,7812345,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,7842350,Not PM,,,,,,,,,[]
19,7884965,Not PM,,,,,,,,,[]
19,7904177,Not PM,,,,,,,,,[]
19,7905784,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,7916182,Not PM,,,,,,,,,[]
19,7947086,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,8001415,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,8012996,Human PM,Not Disease,Missing Gene,ERBB2 amplification,,,,,Not Discussed,[]
19,8096076,Not PM,,,,,,,,,[]
19,8098013,Not PM,,,,,,,,,[]
19,8099272,Not PM,,,,,,,,,[]
19,8102322,Not PM,,,,,,,,,[]
19,8561142,Not PM,,,,,,,,,[]
19,8664033,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,8706030,Not PM,,,,,,,,,[]
19,8750529,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,8752152,Not PM,,,,,,,,,[]
19,8990769,Not PM,,,,,,,,,[]
19,9087165,Not PM,,,,,,,,,[]
19,9097992,Human PM,Exact,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,9284825,Not PM,,,,,,,,,[]
19,9387293,Not PM,,,,,,,,,[]
19,9444956,Not PM,,,,,,,,,[]
19,9485028,Not PM,,,,,,,,,[]
19,9499914,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,9639385,Not PM,,,,,,,,,[]
19,9712416,Not PM,,,,,,,,,[]
19,9732228,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,9743298,Not PM,,,,,,,,,[]
19,9781658,Not PM,,,,,,,,,[]
19,9797688,Human PM,Not Disease,Exact,ERBB2 amplification,,,,,Not Discussed,[]
19,9845446,Not PM,,,,,,,,,[]
19,9875670,Not PM,,,,,,,,,[]
19,9885379,Not PM,,,,,,,,,[]
19,9885382,Not PM,,,,,,,,,[]
19,9892105,Not PM,,,,,,,,,[]
20,10023017,Not PM,,,,,,,,,[]
20,10082957,Not PM,,,,,,,,,[]
20,10100502,Not PM,,,,,,,,,[]
20,10193517,Not PM,,,,,,,,,[]
20,10201405,Not PM,,,,,,,,,[]
20,10269357,Not PM,,,,,,,,,[]
20,10315573,Not PM,,,,,,,,,[]
20,10333518,Not PM,,,,,,,,,[]
20,10340383,Not PM,,,,,,,,,[]
20,10368790,Not PM,,,,,,,,,[]
20,10369075,Not PM,,,,,,,,,[]
20,10373498,Not PM,,,,,,,,,[]
20,10425677,Not PM,,,,,,,,,[]
20,10433620,Not PM,,,,,,,,,[]
20,10436774,Not PM,,,,,,,,,[]
20,10436775,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,[]
20,10436789,Not PM,,,,,,,,,[]
20,10436833,Not PM,,,,,,,,,[]
20,10556580,Not PM,,,,,,,,,[]
20,10565035,Not PM,,,,,,,,,[]
20,10612497,Not PM,,,,,,,,,[]
20,10667595,Not PM,,,,,,,,,[]
20,10679196,Not PM,,,,,,,,,[]
20,10718491,Not PM,,,,,,,,,[]
20,10793087,Not PM,,,,,,,,,[]
20,10872424,Not PM,,,,,,,,,[]
20,10874312,Not PM,,,,,,,,,[]
20,10942534,Not PM,,,,,,,,,[]
20,10972993,Not PM,,,,,,,,,[]
20,11075991,Not PM,,,,,,,,,[]
20,11091610,Not PM,,,,,,,,,[]
20,11180872,Not PM,,,,,,,,,[]
20,11207365,Not PM,,,,,,,,,[]
20,11267991,Not PM,,,,,,,,,[]
20,11325516,Not PM,,,,,,,,,[]
20,11344398,Not PM,,,,,,,,,[]
20,11353515,Not PM,,,,,,,,,[]
20,11385254,Not PM,,,,,,,,,[]
20,11457111,Not PM,,,,,,,,,[]
20,11490843,Not PM,,,,,,,,,[]
20,11490850,Not PM,,,,,,,,,[]
20,11501577,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,11561603,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,[]
20,11689295,Not PM,,,,,,,,,[]
20,11695920,Not PM,,,,,,,,,[]
20,11740506,Not PM,,,,,,,,,[]
20,11807980,Not PM,,,,,,,,,[]
20,11822825,Not PM,,,,,,,,,[]
20,11861370,Not PM,,,,,,,,,[]
20,11888897,Not PM,,,,,,,,,[]
20,11929857,Not PM,,,,,,,,,[]
20,11948477,Not PM,,,,,,,,,[]
20,11950811,Not PM,,,,,,,,,[]
20,12097290,Not PM,,,,,,,,,[]
20,12114473,Not PM,,,,,,,,,[]
20,12138244,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,12214307,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,12228710,Not PM,,,,,,,,,[]
20,12405911,Not PM,,,,,,,,,[]
20,12471628,Not PM,,,,,,,,,[]
20,12543786,Not PM,,,,,,,,,[]
20,12552570,Not PM,,,,,,,,,[]
20,12569143,Not PM,,,,,,,,,[]
20,12620973,Not PM,,,,,,,,,[]
20,12622420,Not PM,,,,,,,,,[]
20,12684407,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,12718618,Not PM,,,,,,,,,[]
20,12750283,Not PM,,,,,,,,,[]
20,12844284,Not PM,,,,,,,,,[]
20,14531499,Not PM,,,,,,,,,[]
20,14555518,Not PM,,,,,,,,,[]
20,14559194,Not PM,,,,,,,,,[]
20,14647210,Not PM,,,,,,,,,[]
20,14726700,Not PM,,,,,,,,,[]
20,14966099,Not PM,,,,,,,,,[]
20,15104221,Not PM,,,,,,,,,[]
20,15173085,Not PM,,,,,,,,,[]
20,15187740,Not PM,,,,,,,,,[]
20,15231857,Not PM,,,,,,,,,[]
20,15528025,Not PM,,,,,,,,,[]
20,15604253,Not PM,,,,,,,,,[]
20,15741015,Not PM,,,,,,,,,[]
20,15796958,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,15806175,Not PM,,,,,,,,,[]
20,15849724,Not PM,,,,,,,,,[]
20,16162302,Not PM,,,,,,,,,[]
20,1618829,Not PM,,,,,,,,,[]
20,16243825,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,"['chlorambucil', 'cisplatin', 'cyclophosphamide', 'etoposide', 'fluorouracil', 'mitomycin', 'paclitaxel']"
20,16258266,Not PM,,,,,,,,,[]
20,16261408,Not PM,,,,,,,,,[]
20,16293966,Not PM,,,,,,,,,[]
20,16365817,Not PM,,,,,,,,,[]
20,16417627,Not PM,,,,,,,,,[]
20,16510606,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,16551709,Not PM,,,,,,,,,[]
20,16632102,Not PM,,,,,,,,,[]
20,16632103,Not PM,,,,,,,,,[]
20,16648548,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,['mitomycin C']
20,16973716,Not PM,,,,,,,,,[]
20,1712878,Not PM,,,,,,,,,[]
20,17157194,Not PM,,,,,,,,,[]
20,17301269,Not PM,,,,,,,,,[]
20,17312386,Not PM,,,,,,,,,[]
20,17317087,Not PM,,,,,,,,,[]
20,17351952,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,17355785,Not PM,,,,,,,,,[]
20,17361928,Not PM,,,,,,,,,[]
20,17626182,Not PM,,,,,,,,,[]
20,17636424,Not PM,,,,,,,,,[]
20,18034918,Not PM,,,,,,,,,[]
20,18036394,Not PM,,,,,,,,,[]
20,18264087,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,"['cisplatin', 'platinum compounds']"
20,18264088,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,['parp inhibitor']
20,18437078,Not PM,,,,,,,,,[]
20,18439109,Not PM,,,,,,,,,[]
20,18469443,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,['mitomycin']
20,18591545,Human PM,More General,Exact,BRCA2,,,,,Not Discussed,[]
20,18674702,Not PM,,,,,,,,,[]
20,18690883,Not PM,,,,,,,,,[]
20,18762988,Not PM,,,,,,,,,[]
20,18787609,Not PM,,,,,,,,,[]
20,18794105,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,['tamoxifen']
20,18813195,Not PM,,,,,,,,,[]
20,18818508,Not PM,,,,,,,,,[]
20,18820000,Animal PM,More General,Exact,BRCA2,,,,,Not Discussed,"['ag14361', 'parp inhibitor']"
20,18855126,Not PM,,,,,,,,,[]
20,18954285,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,1898325,Not PM,,,,,,,,,[]
20,19016568,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,"['ici 182,780', 'roscovitine']"
20,19029836,Not PM,,,,,,,,,[]
20,19030985,Not PM,,,,,,,,,[]
20,19064968,Not PM,,,,,,,,,[]
20,19066131,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,19091388,Not PM,,,,,,,,,[]
20,19140568,Not PM,,,,,,,,,[]
20,19264984,Not PM,,,,,,,,,[]
20,19433978,Human PM,Exact,Exact,BRCA2,,,,,Matches,['camptothecin']
20,19578754,Not PM,,,,,,,,,[]
20,19593673,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,19635604,Not PM,,,,,,,,,[]
20,19647219,Human PM,More General,Exact,BRCA2,,,,,Not Discussed,[]
20,19654294,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,"['ag14361', 'cisplatin', 'poly(adp-ribose) polymerase inhibitor']"
20,19656164,Not PM,,,,,,,,,[]
20,19661091,Not PM,,,,,,,,,[]
20,19690177,Not PM,,,,,,,,,[]
20,19720778,Not PM,,,,,,,,,[]
20,19794083,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,19808958,Not PM,,,,,,,,,[]
20,19826425,Not PM,,,,,,,,,[]
20,19841585,Not PM,,,,,,,,,[]
20,19948799,Not PM,,,,,,,,,[]
20,20002770,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,20041885,Not PM,,,,,,,,,[]
20,20195775,Not PM,,,,,,,,,[]
20,20201734,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,[]
20,20423983,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,20582465,Not PM,,,,,,,,,[]
20,20592016,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,20815856,Not PM,,,,,,,,,[]
20,20876795,Not PM,,,,,,,,,[]
20,20878484,Not PM,,,,,,,,,[]
20,20960027,Human PM,More General,Exact,BRCA2,,,,,Not Discussed,['aurora kinase inhibitor']
20,21056012,Not PM,,,,,,,,,[]
20,21091678,Not PM,,,,,,,,,[]
20,21135251,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,['Mitomycin C']
20,21199651,Not PM,,,,,,,,,[]
20,21289082,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,"['gemcitabine', 'mitomycin C']"
20,21327470,Not PM,,,,,,,,,[]
20,21418992,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,21427728,Not PM,,,,,,,,,[]
20,21441901,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,21445789,Not PM,,,,,,,,,[]
20,21455033,Not PM,,,,,,,,,[]
20,21508395,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,"['Iniparib', 'bsi-201']"
20,21598239,Not PM,,,,,,,,,[]
20,21610317,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,[]
20,21613821,Human PM,Exact,Exact,BRCA2,,,,,Matches,"['cisplatin', 'gemcitabine']"
20,21673535,Human PM,More Specific,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,21750719,Not PM,,,,,,,,,[]
20,21774034,Not PM,,,,,,,,,[]
20,21789034,Not PM,,,,,,,,,[]
20,21792012,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,21824831,Not PM,,,,,,,,,[]
20,21909380,Not PM,,,,,,,,,[]
20,21975290,Not PM,,,,,,,,,[]
20,21989927,Not PM,,,,,,,,,[]
20,22069997,Not PM,,,,,,,,,[]
20,22096749,Not PM,,,,,,,,,[]
20,22144499,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,22153896,Animal PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,22157755,Not PM,,,,,,,,,[]
20,22162228,Not PM,,,,,,,,,[]
20,22187320,Not PM,,,,,,,,,[]
20,22217907,Not PM,,,,,,,,,[]
20,22267755,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,22393541,Not PM,,,,,,,,,[]
20,22399190,Not PM,,,,,,,,,[]
20,22471976,Not PM,,,,,,,,,[]
20,22586301,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,22684231,Not PM,,,,,,,,,[]
20,22706549,Not PM,,,,,,,,,[]
20,22749856,Not PM,,,,,,,,,[]
20,22846737,Not PM,,,,,,,,,[]
20,22873530,Not PM,,,,,,,,,[]
20,22920214,Not PM,,,,,,,,,[]
20,22937216,Not PM,,,,,,,,,[]
20,23020132,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,23035815,Not PM,,,,,,,,,[]
20,23099806,Not PM,,,,,,,,,[]
20,23116401,Not PM,,,,,,,,,[]
20,23165508,Human PM,More General,Exact,BRCA2,,,,,Not Discussed,[]
20,23187834,Not PM,,,,,,,,,[]
20,23213974,Not PM,,,,,,,,,[]
20,23242612,Not PM,,,,,,,,,[]
20,23299404,Not PM,,,,,,,,,[]
20,23373092,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,23411743,Not PM,,,,,,,,,[]
20,23456555,Not PM,,,,,,,,,[]
20,23461632,Not PM,,,,,,,,,[]
20,23474559,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,"['abt-888', 'veliparib']"
20,23557327,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,23660961,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,23696131,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,['Mitoxantrone']
20,23846919,Not PM,,,,,,,,,[]
20,23847380,Human PM,More General,Exact,BRCA2,,,,,Not Discussed,['olaparib']
20,23851432,Human PM,More Specific,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,23935836,Not PM,,,,,,,,,[]
20,23948969,Not PM,,,,,,,,,[]
20,24123000,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,24156038,Not PM,,,,,,,,,[]
20,24168499,Human PM,More Specific,Missing Gene,BRCA2,,,,,Matches,[]
20,24185971,Not PM,,,,,,,,,[]
20,24265793,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,24268522,Not PM,,,,,,,,,[]
20,24293293,Not PM,,,,,,,,,[]
20,24323432,Not PM,,,,,,,,,[]
20,24395243,Not PM,,,,,,,,,[]
20,24468475,Not PM,,,,,,,,,[]
20,24470394,Not PM,,,,,,,,,[]
20,24534203,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,"['Obatoclax', 'Olaparib']"
20,24598993,Not PM,,,,,,,,,[]
20,24622079,Not PM,,,,,,,,,[]
20,24635863,Human PM,More Specific,Exact,BRCA2,,,,,Not Discussed,[]
20,24675041,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,24737347,Not PM,,,,,,,,,[]
20,24841458,Not PM,,,,,,,,,[]
20,25028793,Not PM,,,,,,,,,[]
20,25036236,Not PM,,,,,,,,,[]
20,25072261,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,['platinum']
20,25076338,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,[]
20,25145428,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,25257766,Not PM,,,,,,,,,[]
20,25262709,Not PM,,,,,,,,,[]
20,25265152,Not PM,,,,,,,,,[]
20,25304989,Human PM,More Specific,Exact,BRCA2,,,,,Not Discussed,"['platinum agents', 'topoisomerase-i inhibitors']"
20,25356972,Not PM,,,,,,,,,[]
20,25366685,Human PM,More General,Exact,BRCA2,,,,,Not Discussed,['Olaparib']
20,25479140,Not PM,,,,,,,,,[]
20,25557167,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,25798433,Not PM,,,,,,,,,[]
20,25855536,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,25864590,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,"['bmn 673', 'veliparib']"
20,25865228,Human PM,More General,Exact,BRCA2,,,,,Not Discussed,[]
20,25868855,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,25869530,Not PM,,,,,,,,,[]
20,25893711,Not PM,,,,,,,,,[]
20,25900046,Not PM,,,,,,,,,[]
20,25905463,Not PM,,,,,,,,,[]
20,25940717,Not PM,,,,,,,,,[]
20,26074382,Not PM,,,,,,,,,[]
20,26098869,Not PM,,,,,,,,,[]
20,26180923,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,"['cisplatin', 'gemcitabine']"
20,26202431,Not PM,,,,,,,,,[]
20,26236408,Not PM,,,,,,,,,[]
20,26272590,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,26327352,Not PM,,,,,,,,,[]
20,26350141,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,26402249,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,[]
20,26483394,Not PM,,,,,,,,,[]
20,26511885,Human PM,More General,Exact,BRCA2,,,,,Not Discussed,"['parp inhibitors', 'platinum']"
20,26522863,Not PM,,,,,,,,,[]
20,26580448,Not PM,,,,,,,,,[]
20,26585231,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,"['Gemcitabine', 'azd1775']"
20,26600777,Human PM,More Specific,Exact,BRCA2,,,,,Matches,"['gemcitabine', 'gemox regimen', 'oxaliplatin']"
20,26658419,Not PM,,,,,,,,,[]
20,26696390,Human PM,More Specific,Exact,BRCA2,,,,,Not Discussed,"['cisplatin', 'gemcitabine']"
20,26727920,Not PM,,,,,,,,,[]
20,26782702,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,26794401,Not PM,,,,,,,,,[]
20,26916897,Not PM,,,,,,,,,[]
20,26924195,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,[]
20,26974961,Not PM,,,,,,,,,[]
20,26988823,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,27000661,Not PM,,,,,,,,,[]
20,27065665,Not PM,,,,,,,,,[]
20,27069714,Not PM,,,,,,,,,[]
20,27195161,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,['pertuzumab']
20,27197284,Not PM,,,,,,,,,[]
20,27426853,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,['prophylactic']
20,27471834,Not PM,,,,,,,,,[]
20,27511924,Not PM,,,,,,,,,[]
20,27535760,Not PM,,,,,,,,,[]
20,27616351,Not PM,,,,,,,,,[]
20,27634912,Not PM,,,,,,,,,[]
20,27643881,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,27732944,Not PM,,,,,,,,,[]
20,27771610,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,27797936,Animal PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,['interleukin 6']
20,27861351,Not PM,,,,,,,,,[]
20,27899186,Not PM,,,,,,,,,[]
20,28033382,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,"['Olaparib', 'azd-2281']"
20,28069043,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,28078281,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,[]
20,28168488,Not PM,,,,,,,,,[]
20,28177873,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,28183138,Human PM,More Specific,Exact,BRCA2,,,,,Not Discussed,[]
20,28203297,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,28205231,Human PM,More Specific,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,28210665,Not PM,,,,,,,,,[]
20,28246467,Human PM,More Specific,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,28291774,Human PM,Exact,Exact,BRCA2,,,,,Matches,"['parp inhibitor', 'platinum']"
20,28352985,Not PM,,,,,,,,,[]
20,28375947,Not PM,,,,,,,,,[]
20,28415599,Human PM,Exact,Missing Gene,BRCA2,,,,,Excludes,[]
20,28452926,Not PM,,,,,,,,,[]
20,28453388,Human PM,More Specific,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,28454122,Not PM,,,,,,,,,[]
20,28507103,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,28511217,Not PM,,,,,,,,,[]
20,28591715,Not PM,,,,,,,,,[]
20,28630313,Not PM,,,,,,,,,[]
20,28687971,Not PM,,,,,,,,,[]
20,28726808,Not PM,,,,,,,,,[]
20,28766224,Not PM,,,,,,,,,[]
20,28769318,Not PM,,,,,,,,,[]
20,28782087,Not PM,,,,,,,,,[]
20,28828792,Not PM,,,,,,,,,[]
20,28982601,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,28985013,Not PM,,,,,,,,,[]
20,29023372,Human PM,More General,Exact,BRCA2,,,,,Not Discussed,[]
20,29074453,Not PM,,,,,,,,,[]
20,29142482,Not PM,,,,,,,,,[]
20,29223478,Human PM,More Specific,Exact,BRCA2,,,,,Not Discussed,['Veliparib']
20,29259370,Human PM,More Specific,Exact,BRCA2,,,,,Not Discussed,[]
20,29309780,Not PM,,,,,,,,,[]
20,29309945,Not PM,,,,,,,,,[]
20,29382263,Not PM,,,,,,,,,[]
20,29396858,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,29496399,Human PM,More Specific,Exact,BRCA2,,,,,Not Discussed,[]
20,29520578,Not PM,,,,,,,,,[]
20,29545922,Human PM,More General,Exact,BRCA2,,,,,Not Discussed,"['evofosfamide', 'olaparib', 'pimasertib']"
20,29626097,Not PM,,,,,,,,,[]
20,29725535,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,['cisplatin']
20,29731985,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,['oxaliplatin']
20,29777302,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,"['olaparib', 'platinum']"
20,29940740,Not PM,,,,,,,,,[]
20,30051098,Human PM,Exact,Exact,BRCA2,,,,,Not Discussed,['Rucaparib']
20,30111871,Human PM,Not Disease,Exact,BRCA2,,,,,Not Discussed,[]
20,30190853,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,30243941,Not PM,,,,,,,,,[]
20,30258276,Not PM,,,,,,,,,[]
20,30271501,Human PM,Exact,Missing Gene,BRCA2,,,,,Not Discussed,[]
20,30286473,Human PM,More Specific,Exact,BRCA2,,,,,Not Discussed,['parp inhibitors']
20,30407325,Human PM,Exact,Exact,BRCA2,,,,,Matches,['olaparib']
20,30407790,Not PM,,,,,,,,,[]
20,30520109,Not PM,,,,,,,,,[]
20,313757,Not PM,,,,,,,,,[]
20,3632096,Not PM,,,,,,,,,[]
20,3815874,Not PM,,,,,,,,,[]
20,57725,Not PM,,,,,,,,,[]
20,6277259,Not PM,,,,,,,,,[]
20,6435270,Not PM,,,,,,,,,[]
20,7384971,Not PM,,,,,,,,,[]
20,7682052,Not PM,,,,,,,,,[]
20,7684003,Not PM,,,,,,,,,[]
20,7818001,Not PM,,,,,,,,,[]
20,8640236,Not PM,,,,,,,,,[]
20,8673090,Not PM,,,,,,,,,[]
20,8881452,Not PM,,,,,,,,,[]
20,8904921,Not PM,,,,,,,,,[]
20,8950667,Human PM,More Specific,Exact,BRCA2,,,,,Not Discussed,[]
20,8968085,Not PM,,,,,,,,,[]
20,9145678,Not PM,,,,,,,,,[]
20,9232200,Not PM,,,,,,,,,[]
20,9331072,Not PM,,,,,,,,,[]
20,9347857,Not PM,,,,,,,,,[]
