trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc
20,NCT00374283,Not PM,,,,,,,,
20,NCT00386399,Human PM,More Specific,Exact,BRCA2,,,,,Matches
20,NCT00406445,Not PM,,,,,,,,
20,NCT00413491,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT00416754,Not PM,,,,,,,,
20,NCT00417976,Not PM,,,,,,,,
20,NCT00419510,Not PM,,,,,,,,
20,NCT00438906,Not PM,,,,,,,,
20,NCT00482872,Not PM,,,,,,,,
20,NCT00494234,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT00526578,Not PM,,,,,,,,
20,NCT00531778,Not PM,,,,,,,,
20,NCT00535119,Not PM,,,,,,,,
20,NCT00538850,Not PM,,,,,,,,
20,NCT00559598,Not PM,,,,,,,,
20,NCT00576654,Not PM,,,,,,,,
20,NCT00576940,Not PM,,,,,,,,
20,NCT00579488,Human PM,Not Disease,Exact,BRCA2,,,,,Matches
20,NCT00580021,Human PM,Exact,Exact,BRCA2,,,,,Matches
20,NCT00580112,Human PM,Not Disease,Exact,BRCA2,,,,,Matches
20,NCT00582699,Not PM,,,,,,,,
20,NCT00588263,Not PM,,,,,,,,
20,NCT00590109,Not PM,,,,,,,,
20,NCT00628251,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT00661882,Not PM,,,,,,,,
20,NCT00671463,Not PM,,,,,,,,
20,NCT00673335,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT00677079,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT00679783,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT00700778,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT00714701,Not PM,,,,,,,,
20,NCT00740805,Not PM,,,,,,,,
20,NCT00749502,Not PM,,,,,,,,
20,NCT00769483,Not PM,,,,,,,,
20,NCT00783822,Not PM,,,,,,,,
20,NCT00855985,Not PM,,,,,,,,
20,NCT00858078,Not PM,,,,,,,,
20,NCT00885248,Not PM,,,,,,,,
20,NCT00892736,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT00897455,Not PM,,,,,,,,
20,NCT00899145,Not PM,,,,,,,,
20,NCT00900003,Not PM,,,,,,,,
20,NCT00922896,Not PM,,,,,,,,
20,NCT00988793,Not PM,,,,,,,,
20,NCT00989638,Not PM,,,,,,,,
20,NCT00994110,Not PM,,,,,,,,
20,NCT01004224,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT01012817,Not PM,,,,,,,,
20,NCT01025570,Not PM,,,,,,,,
20,NCT01034033,Not PM,,,,,,,,
20,NCT01045941,Not PM,,,,,,,,
20,NCT01051856,Not PM,,,,,,,,
20,NCT01065870,Not PM,,,,,,,,
20,NCT01078662,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT01094561,Not PM,,,,,,,,
20,NCT01096732,Human PM,More Specific,Missing Gene,BRCA2,,,,,Matches
20,NCT01102556,Not PM,,,,,,,,
20,NCT01102569,Not PM,,,,,,,,
20,NCT01103128,Not PM,,,,,,,,
20,NCT01104259,Human PM,Not Disease,Exact,BRCA2,,,,,Matches
20,NCT01154426,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT01189253,Not PM,,,,,,,,
20,NCT01193413,Not PM,,,,,,,,
20,NCT01204476,Not PM,,,,,,,,
20,NCT01219075,Not PM,,,,,,,,
20,NCT01233505,Not PM,,,,,,,,
20,NCT01251874,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Matches
20,NCT01251900,Not PM,,,,,,,,
20,NCT01264432,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT01282333,Not PM,,,,,,,,
20,NCT01286987,Not PM,,,,,,,,
20,NCT01296763,Not PM,,,,,,,,
20,NCT01320254,Not PM,,,,,,,,
20,NCT01333748,Not PM,,,,,,,,
20,NCT01339650,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT01351909,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Matches
20,NCT01359410,Not PM,,,,,,,,
20,NCT01363947,Not PM,,,,,,,,
20,NCT01384617,Not PM,,,,,,,,
20,NCT01401387,Not PM,,,,,,,,
20,NCT01412684,Not PM,,,,,,,,
20,NCT01434316,Human PM,Not Disease,Exact,BRCA2,,,,,Matches
20,NCT01441492,Not PM,,,,,,,,
20,NCT01445418,Not PM,,,,,,,,
20,NCT01450046,Not PM,,,,,,,,
20,NCT01459380,Not PM,,,,,,,,
20,NCT01461044,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Excludes
20,NCT01482715,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT01489865,Not PM,,,,,,,,
20,NCT01489878,Not PM,,,,,,,,
20,NCT01492907,Not PM,,,,,,,,
20,NCT01503320,Not PM,,,,,,,,
20,NCT01506609,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT01520675,Not PM,,,,,,,,
20,NCT01523457,Not PM,,,,,,,,
20,NCT01585805,Not PM,,,,,,,,
20,NCT01588860,Not PM,,,,,,,,
20,NCT01591733,Not PM,,,,,,,,
20,NCT01623349,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT01662609,Not PM,,,,,,,,
20,NCT01663272,Not PM,,,,,,,,
20,NCT01666184,Not PM,,,,,,,,
20,NCT01693419,Human PM,More Specific,Missing Gene,BRCA2,,,,,Matches
20,NCT01696903,Not PM,,,,,,,,
20,NCT01772979,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT01773655,Not PM,,,,,,,,
20,NCT01836237,Not PM,,,,,,,,
20,NCT01853306,Not PM,,,,,,,,
20,NCT01895790,Not PM,,,,,,,,
20,NCT01926197,Not PM,,,,,,,,
20,NCT01978184,Not PM,,,,,,,,
20,NCT01983410,Not PM,,,,,,,,
20,NCT01990521,Not PM,,,,,,,,
20,NCT02000089,Not PM,,,,,,,,
20,NCT02000622,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT02033551,Not PM,,,,,,,,
20,NCT02039388,Not PM,,,,,,,,
20,NCT02042378,Human PM,Exact,Exact,BRCA2,,,,,Matches
20,NCT02043288,Not PM,,,,,,,,
20,NCT02070705,Human PM,Exact,Exact,BRCA2,,,,,Matches
20,NCT02079363,Not PM,,,,,,,,
20,NCT02117895,Not PM,,,,,,,,
20,NCT02122588,Not PM,,,,,,,,
20,NCT02125136,Not PM,,,,,,,,
20,NCT02132468,Not PM,,,,,,,,
20,NCT02137382,Not PM,,,,,,,,
20,NCT02141958,Not PM,,,,,,,,
20,NCT02154672,Not PM,,,,,,,,
20,NCT02160808,Not PM,,,,,,,,
20,NCT02163694,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Excludes
20,NCT02166190,Not PM,,,,,,,,
20,NCT02194387,Not PM,,,,,,,,
20,NCT02203513,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT02206360,Not PM,,,,,,,,
20,NCT02210663,Not PM,,,,,,,,
20,NCT02225015,Not PM,,,,,,,,
20,NCT02277834,Not PM,,,,,,,,
20,NCT02302742,Not PM,,,,,,,,
20,NCT02309632,Not PM,,,,,,,,
20,NCT02317120,Not PM,,,,,,,,
20,NCT02324062,Not PM,,,,,,,,
20,NCT02333409,Not PM,,,,,,,,
20,NCT02396433,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT02399800,Not PM,,,,,,,,
20,NCT02401347,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT02405585,Not PM,,,,,,,,
20,NCT02418624,Not PM,,,,,,,,
20,NCT02446600,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT02459652,Not PM,,,,,,,,
20,NCT02478892,Not PM,,,,,,,,
20,NCT02494388,Not PM,,,,,,,,
20,NCT02505048,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT02506803,Not PM,,,,,,,,
20,NCT02510066,Not PM,,,,,,,,
20,NCT02510989,Not PM,,,,,,,,
20,NCT02514499,Not PM,,,,,,,,
20,NCT02557776,Not PM,,,,,,,,
20,NCT02565901,Not PM,,,,,,,,
20,NCT02576444,Not PM,,,,,,,,
20,NCT02583542,Not PM,,,,,,,,
20,NCT02589379,Not PM,,,,,,,,
20,NCT02593435,Not PM,,,,,,,,
20,NCT02598895,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT02602808,Not PM,,,,,,,,
20,NCT02617979,Not PM,,,,,,,,
20,NCT02623803,Not PM,,,,,,,,
20,NCT02653105,Not PM,,,,,,,,
20,NCT02654288,Not PM,,,,,,,,
20,NCT02664389,Not PM,,,,,,,,
20,NCT02677038,Human PM,More Specific,Exact,BRCA2,,,,,Matches
20,NCT02703545,Not PM,,,,,,,,
20,NCT02705846,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT02739633,Not PM,,,,,,,,
20,NCT02757859,Not PM,,,,,,,,
20,NCT02759666,Not PM,,,,,,,,
20,NCT02769962,Not PM,,,,,,,,
20,NCT02775461,Not PM,,,,,,,,
20,NCT02781012,Human PM,Exact,Missing Gene,BRCA2,,,,,Matches
20,NCT02790944,Not PM,,,,,,,,
20,NCT02797964,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT02843945,Not PM,,,,,,,,
20,NCT02849496,Not PM,,,,,,,,
20,NCT02869802,Not PM,,,,,,,,
20,NCT02871804,Not PM,,,,,,,,
20,NCT02872571,Not PM,,,,,,,,
20,NCT02873975,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT02882503,Not PM,,,,,,,,
20,NCT02886247,Not PM,,,,,,,,
20,NCT02886845,Not PM,,,,,,,,
20,NCT02890355,Not PM,,,,,,,,
20,NCT02892305,Not PM,,,,,,,,
20,NCT02900950,Not PM,,,,,,,,
20,NCT02903004,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT02914197,Not PM,,,,,,,,
20,NCT02940132,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT02950064,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT02953457,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT02957981,Not PM,,,,,,,,
20,NCT02985021,Human PM,Not Disease,Exact,BRCA2,,,,,Matches
20,NCT02993068,Not PM,,,,,,,,
20,NCT03044795,Human PM,More General,Missing Gene,BRCA2,,,,,Excludes
20,NCT03047135,Not PM,,,,,,,,
20,NCT03061188,Not PM,,,,,,,,
20,NCT03069664,Not PM,,,,,,,,
20,NCT03075735,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT03076203,Not PM,,,,,,,,
20,NCT03082976,Not PM,,,,,,,,
20,NCT03119285,Not PM,,,,,,,,
20,NCT03140670,Human PM,Exact,Exact,BRCA2,,,,,Matches
20,NCT03147768,Not PM,,,,,,,,
20,NCT03149679,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Excludes
20,NCT03166904,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Not Discussed
20,NCT03187028,Not PM,,,,,,,,
20,NCT03201653,Not PM,,,,,,,,
20,NCT03207347,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Excludes
20,NCT03209401,Not PM,,,,,,,,
20,NCT03214991,Human PM,Exact,Missing Gene,BRCA2,,,,,Matches
20,NCT03227328,Not PM,,,,,,,,
20,NCT03250078,Not PM,,,,,,,,
20,NCT03264807,Not PM,,,,,,,,
20,NCT03276455,Not PM,,,,,,,,
20,NCT03296826,Human PM,Exact,Exact,BRCA2,,,,,Excludes
20,NCT03303352,Not PM,,,,,,,,
20,NCT03304990,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT03311815,Not PM,,,,,,,,
20,NCT03318445,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT03320733,Not PM,,,,,,,,
20,NCT03330405,Not PM,,,,,,,,
20,NCT03331055,Not PM,,,,,,,,
20,NCT03333915,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT03337087,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT03343054,Not PM,,,,,,,,
20,NCT03375333,Not PM,,,,,,,,
20,NCT03432624,Not PM,,,,,,,,
20,NCT03447691,Not PM,,,,,,,,
20,NCT03452774,Not PM,,,,,,,,
20,NCT03469258,Not PM,,,,,,,,
20,NCT03498326,Not PM,,,,,,,,
20,NCT03510689,Human PM,Not Disease,Exact,BRCA2,,,,,Matches
20,NCT03524677,Not PM,,,,,,,,
20,NCT03531840,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Excludes
20,NCT03536793,Not PM,,,,,,,,
20,NCT03544983,Not PM,,,,,,,,
20,NCT03565991,Human PM,More General,Exact,BRCA2,,,,,Matches
20,NCT03568630,Not PM,,,,,,,,
20,NCT03581292,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Excludes
20,NCT03601923,Not PM,,,,,,,,
20,NCT03634787,Not PM,,,,,,,,
20,NCT03641313,Human PM,Not Disease,Missing Gene,BRCA2,,,,,Excludes
20,NCT03641755,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT03667417,Not PM,,,,,,,,
20,NCT03667716,Not PM,,,,,,,,
20,NCT03678883,Not PM,,,,,,,,
20,NCT03679910,Human PM,Exact,Missing Gene,BRCA2,,,,,Matches
20,NCT03693378,Not PM,,,,,,,,
20,NCT03697564,Not PM,,,,,,,,
20,NCT03711890,Not PM,,,,,,,,
20,NCT03718091,Not PM,,,,,,,,
20,NCT03724435,Not PM,,,,,,,,
20,NCT03729115,Not PM,,,,,,,,
20,NCT03732820,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT03742895,Human PM,Not Disease,Exact,BRCA2,,,,,Matches
20,NCT03749005,Not PM,,,,,,,,
20,NCT03752086,Not PM,,,,,,,,
20,NCT03762590,Not PM,,,,,,,,
20,NCT03792932,Not PM,,,,,,,,
20,NCT03818165,Not PM,,,,,,,,
20,NCT03840460,Not PM,,,,,,,,
20,NCT03886571,Not PM,,,,,,,,
20,NCT03931551,Human PM,Not Disease,Exact,BRCA2,,,,,Excludes
20,NCT03933111,Not PM,,,,,,,,
20,NCT03957135,Not PM,,,,,,,,
21,NCT00005597,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Not Discussed
21,NCT00009906,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00028002,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00039585,Human PM,Not Disease,Exact,KIT (V654A),,,,,Excludes
21,NCT00041197,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00053950,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Excludes
21,NCT00084513,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00091806,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00095459,Human PM,More General,Exact,KIT (V654A),,,,,Matches
21,NCT00103168,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00112632,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00116935,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00117299,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00135005,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00143715,Not PM,,,,,,,,
21,NCT00171912,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT00171977,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00173212,Not PM,,,,,,,,
21,NCT00180921,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT00237172,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00237185,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00248482,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT00265798,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00276302,Human PM,More General,Exact,KIT (V654A),,,,,Matches
21,NCT00278876,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00290485,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00293124,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00336765,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00359333,Human PM,More General,Exact,KIT (V654A),,,,,Matches
21,NCT00364780,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00367861,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00372567,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00372775,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT00385203,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00397384,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00455559,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00470470,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT00491621,Not PM,,,,,,,,
21,NCT00500188,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00568750,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00570635,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00573404,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00577382,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT00585195,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00631618,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT00633295,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00637091,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00640692,Not PM,,,,,,,,
21,NCT00663780,Not PM,,,,,,,,
21,NCT00685828,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00716287,Not PM,,,,,,,,
21,NCT00716820,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00718211,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00718562,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00726752,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00751036,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00764595,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00767819,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00769782,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00788775,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT00812240,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00859937,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT00867113,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00867126,Human PM,More Specific,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00867334,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT00886132,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00887640,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00898924,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00932893,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00934076,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT00940563,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00954655,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT00956072,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01028222,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT01037790,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01049776,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01070706,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Excludes
21,NCT01089595,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01091207,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01099514,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT01151852,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01168050,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT01172548,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01209598,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01226056,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01227746,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01237236,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01252628,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01262482,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01264081,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01267695,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01270893,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01280201,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01306045,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT01316263,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01323400,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01389583,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01390818,Human PM,More General,Exact,KIT (V654A),,,,,Matches
21,NCT01391611,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01395121,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT01396148,Human PM,Exact,Exact,KIT (V654A),,,,,Excludes
21,NCT01440959,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01462695,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Excludes
21,NCT01478373,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01487265,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01503372,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT01505205,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01506336,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01524848,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01541709,Human PM,Exact,Different Variant,KIT (V654A),,,,,Matches
21,NCT01570296,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01612988,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01634893,Human PM,More General,Exact,KIT (V654A),,,,,Matches
21,NCT01692496,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT01694277,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01703962,Not PM,,,,,,,,
21,NCT01713296,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT01731925,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT01737255,Not PM,,,,,,,,
21,NCT01762293,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT01830361,Human PM,Not Disease,Exact,KIT (V654A),,,,,Excludes
21,NCT01874665,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT01902173,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01911507,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01945164,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01976169,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT01989585,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02009423,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02015065,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02071940,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT02086721,Human PM,More General,Exact,KIT (V654A),,,,,Matches
21,NCT02087176,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02097225,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02098967,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02140723,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT02171286,Not PM,,,,,,,,
21,NCT02216578,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02224781,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02257541,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02260505,Human PM,Exact,Exact,KIT (V654A),,,,,Excludes
21,NCT02264613,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02272998,Human PM,More General,Exact,KIT (V654A),,,,,Excludes
21,NCT02274753,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT02289326,Not PM,,,,,,,,
21,NCT02315625,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT02331914,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02336724,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02342600,Human PM,Exact,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02349633,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT02353052,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02354547,Human PM,More General,Missing Gene,KIT (V654A),,,,,Excludes
21,NCT02365441,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02374489,Human PM,Not Disease,Exact,KIT (V654A),,,,,Matches
21,NCT02401815,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02408861,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02413736,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02442349,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02443948,Not PM,,,,,,,,
21,NCT02446795,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02461849,Human PM,More General,Exact,KIT (V654A),,,,,Matches
21,NCT02508532,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02571036,Human PM,More General,Exact,KIT (V654A),,,,,Matches
21,NCT02576444,Not PM,,,,,,,,
21,NCT02583542,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02593019,Not PM,,,,,,,,
21,NCT02596113,Not PM,,,,,,,,
21,NCT02597335,Not PM,,,,,,,,
21,NCT02606097,Human PM,Exact,Different Variant,KIT (V654A),,,,,Matches
21,NCT02607332,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02608216,Not PM,,,,,,,,
21,NCT02612285,Not PM,,,,,,,,
21,NCT02632448,Human PM,More General,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02638766,Human PM,Exact,Exact,KIT (V654A),,,,,Matches
21,NCT02642016,Human PM,More General,Exact,KIT (V654A),,,,,Excludes
21,NCT02688907,Not PM,,,,,,,,
21,NCT02703571,Not PM,,,,,,,,
21,NCT02733809,Human PM,Not Disease,Missing Gene,KIT (V654A),,,,,Matches
21,NCT02734537,Not PM,,,,,,,,
21,NCT02756611,Not PM,,,,,,,,
