trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
22,NCT01336270,Human PM,Exact,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT01340976,Not PM,,,,,,,,,
22,NCT01351103,Not PM,,,,,,,,,
22,NCT01369875,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT01369888,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Excludes,Not Discussed
22,NCT01386502,Not PM,,,,,,,,,
22,NCT01391143,Not PM,,,,,,,,,
22,NCT01433991,Not PM,,,,,,,,,
22,NCT01436656,Not PM,,,,,,,,,
22,NCT01453361,Not PM,,,,,,,,,
22,NCT01460134,Not PM,,,,,,,,,
22,NCT01468818,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Excludes,Not Discussed
22,NCT01469455,Not PM,,,,,,,,,
22,NCT01477463,Not PM,,,,,,,,,
22,NCT01480154,Not PM,,,,,,,,,
22,NCT01480323,Human PM,Exact,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT01495572,Not PM,,,,,,,,,
22,NCT01495676,Not PM,,,,,,,,,
22,NCT01497808,Not PM,,,,,,,,,
22,NCT01513408,Not PM,,,,,,,,,
22,NCT01528774,Not PM,,,,,,,,,
22,NCT01529827,Not PM,,,,,,,,,
22,NCT01530698,Not PM,,,,,,,,,
22,NCT01546571,Not PM,,,,,,,,,
22,NCT01573494,Not PM,,,,,,,,,
22,NCT01585194,Not PM,,,,,,,,,
22,NCT01610531,Not PM,,,,,,,,,
22,NCT01638676,Not PM,,,,,,,,,
22,NCT01657604,Not PM,,,,,,,,,
22,NCT01659151,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT01660776,Not PM,,,,,,,,,
22,NCT01668017,Not PM,,,,,,,,,
22,NCT01673854,Not PM,,,,,,,,,
22,NCT01681212,Not PM,,,,,,,,,
22,NCT01689974,Not PM,,,,,,,,,
22,NCT01715077,Human PM,Exact,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT01720407,Not PM,,,,,,,,,
22,NCT01723813,Not PM,,,,,,,,,
22,NCT01730157,Not PM,,,,,,,,,
22,NCT01738139,Not PM,,,,,,,,,
22,NCT01740297,Not PM,,,,,,,,,
22,NCT01758588,Not PM,,,,,,,,,
22,NCT01760499,Human PM,Exact,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT01773655,Not PM,,,,,,,,,
22,NCT01789827,Human PM,More Specific,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT01807182,Human PM,Exact,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT01814046,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT01840527,Not PM,,,,,,,,,
22,NCT01858558,Not PM,,,,,,,,,
22,NCT01866319,Not PM,,,,,,,,,
22,NCT01883323,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT01898039,Not PM,,,,,,,,,
22,NCT01911936,Not PM,,,,,,,,,
22,NCT01925118,Not PM,,,,,,,,,
22,NCT01928940,Not PM,,,,,,,,,
22,NCT01942603,Not PM,,,,,,,,,
22,NCT01946373,Not PM,,,,,,,,,
22,NCT01955915,Not PM,,,,,,,,,
22,NCT01961115,Not PM,,,,,,,,,
22,NCT01968109,Not PM,,,,,,,,,
22,NCT01972347,Human PM,More Specific,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT01989572,Not PM,,,,,,,,,
22,NCT01989585,Not PM,,,,,,,,,
22,NCT01993654,Not PM,,,,,,,,,
22,NCT01993719,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Excludes,Not Discussed
22,NCT01995344,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02003209,Not PM,,,,,,,,,
22,NCT02004717,Not PM,,,,,,,,,
22,NCT02009384,Not PM,,,,,,,,,
22,NCT02031458,Not PM,,,,,,,,,
22,NCT02058953,Not PM,,,,,,,,,
22,NCT02068196,Not PM,,,,,,,,,
22,NCT02071940,Not PM,,,,,,,,,
22,NCT02078349,Not PM,,,,,,,,,
22,NCT02085070,Not PM,,,,,,,,,
22,NCT02111863,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Excludes,Not Discussed
22,NCT02129556,Not PM,,,,,,,,,
22,NCT02133196,Not PM,,,,,,,,,
22,NCT02138292,Not PM,,,,,,,,,
22,NCT02138370,Human PM,Not Disease,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02156804,Not PM,,,,,,,,,
22,NCT02159755,Not PM,,,,,,,,,
22,NCT02162641,Not PM,,,,,,,,,
22,NCT02202200,Not PM,,,,,,,,,
22,NCT02203864,Not PM,,,,,,,,,
22,NCT02205047,Not PM,,,,,,,,,
22,NCT02206360,Not PM,,,,,,,,,
22,NCT02224781,Not PM,,,,,,,,,
22,NCT02237638,Not PM,,,,,,,,,
22,NCT02257528,Human PM,Not Disease,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02263508,Not PM,,,,,,,,,
22,NCT02278887,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02296879,Not PM,,,,,,,,,
22,NCT02306850,Not PM,,,,,,,,,
22,NCT02309632,Not PM,,,,,,,,,
22,NCT02310503,Not PM,,,,,,,,,
22,NCT02318771,Not PM,,,,,,,,,
22,NCT02320435,Not PM,,,,,,,,,
22,NCT02339987,Human PM,Exact,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02344810,Not PM,,,,,,,,,
22,NCT02350972,Human PM,Exact,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02355574,Not PM,,,,,,,,,
22,NCT02355587,Not PM,,,,,,,,,
22,NCT02360579,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02375984,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02379195,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Excludes,Not Discussed
22,NCT02385669,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02392871,Not PM,,,,,,,,,
22,NCT02403778,Not PM,,,,,,,,,
22,NCT02414750,Not PM,,,,,,,,,
22,NCT02437227,Not PM,,,,,,,,,
22,NCT02437305,Not PM,,,,,,,,,
22,NCT02452294,Not PM,,,,,,,,,
22,NCT02452424,Not PM,,,,,,,,,
22,NCT02470273,Not PM,,,,,,,,,
22,NCT02475889,Human PM,Not Disease,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Excludes
22,NCT02482532,Not PM,,,,,,,,,
22,NCT02489266,Human PM,Exact,Exact,no tumor infiltrating lymphocytes,,,,,Excludes,Not Discussed
22,NCT02493361,Human PM,Exact,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02500576,Not PM,,,,,,,,,
22,NCT02501551,Not PM,,,,,,,,,
22,NCT02506153,Not PM,,,,,,,,,
22,NCT02521870,Not PM,,,,,,,,,
22,NCT02549833,Human PM,Not Disease,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02574533,Not PM,,,,,,,,,
22,NCT02595866,Not PM,,,,,,,,,
22,NCT02605473,Not PM,,,,,,,,,
22,NCT02621021,Human PM,Exact,Exact,no tumor infiltrating lymphocytes,,,,,Excludes,Not Discussed
22,NCT02626962,Not PM,,,,,,,,,
22,NCT02646748,Not PM,,,,,,,,,
22,NCT02650492,Not PM,,,,,,,,,
22,NCT02652455,Not PM,,,,,,,,,
22,NCT02667886,Not PM,,,,,,,,,
22,NCT02694965,Human PM,Exact,Different Variant,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02706353,Not PM,,,,,,,,,
22,NCT02723838,Not PM,,,,,,,,,
22,NCT02740257,Not PM,,,,,,,,,
22,NCT02743819,Not PM,,,,,,,,,
22,NCT02760225,Not PM,,,,,,,,,
22,NCT02775461,Not PM,,,,,,,,,
22,NCT02785250,Not PM,,,,,,,,,
22,NCT02818023,Not PM,,,,,,,,,
22,NCT02818920,Human PM,Not Disease,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02819843,Not PM,,,,,,,,,
22,NCT02823405,Human PM,Exact,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02848872,Not PM,,,,,,,,,
22,NCT02854124,Not PM,,,,,,,,,
22,NCT02854488,Not PM,,,,,,,,,
22,NCT02874040,Not PM,,,,,,,,,
22,NCT02875652,Not PM,,,,,,,,,
22,NCT02880046,Not PM,,,,,,,,,
22,NCT02883933,Not PM,,,,,,,,,
22,NCT02888743,Human PM,Not Disease,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02897765,Not PM,,,,,,,,,
22,NCT02902822,Not PM,,,,,,,,,
22,NCT02913417,Not PM,,,,,,,,,
22,NCT02922764,Not PM,,,,,,,,,
22,NCT02933255,Not PM,,,,,,,,,
22,NCT02936388,Not PM,,,,,,,,,
22,NCT02938728,Not PM,,,,,,,,,
22,NCT02941744,Not PM,,,,,,,,,
22,NCT02947165,Human PM,More General,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02956031,Not PM,,,,,,,,,
22,NCT02967692,Not PM,,,,,,,,,
22,NCT02971761,Not PM,,,,,,,,,
22,NCT02975700,Not PM,,,,,,,,,
22,NCT02977052,Not PM,,,,,,,,,
22,NCT02977468,Human PM,Not Disease,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT02978443,Not PM,,,,,,,,,
22,NCT02982720,Not PM,,,,,,,,,
22,NCT02990611,Not PM,,,,,,,,,
22,NCT03006887,Not PM,,,,,,,,,
22,NCT03034395,Not PM,,,,,,,,,
22,NCT03052127,Not PM,,,,,,,,,
22,NCT03061188,Human PM,More General,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT03064763,Not PM,,,,,,,,,
22,NCT03071757,Not PM,,,,,,,,,
22,NCT03080948,Not PM,,,,,,,,,
22,NCT03086174,Not PM,,,,,,,,,
22,NCT03088176,Human PM,More Specific,Exact,no tumor infiltrating lymphocytes,,,,,Matches,Not Discussed
22,NCT03094286,Not PM,,,,,,,,,
23,NCT00001452,Not PM,,,,,,,,,
23,NCT00001835,Not PM,,,,,,,,,
23,NCT00002975,Not PM,,,,,,,,,
23,NCT00003646,Human PM,More Specific,Missing Gene,PTEN loss of function,,,,,Matches,Not Discussed
23,NCT00004104,Not PM,,,,,,,,,
23,NCT00005781,Not PM,,,,,,,,,
23,NCT00016263,Not PM,,,,,,,,,
23,NCT00033956,Not PM,,,,,,,,,
23,NCT00040352,Human PM,More General,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00053781,Not PM,,,,,,,,,
23,NCT00059475,Not PM,,,,,,,,,
23,NCT00079235,Not PM,,,,,,,,,
23,NCT00087477,Not PM,,,,,,,,,
23,NCT00089206,Not PM,,,,,,,,,
23,NCT00095108,Not PM,,,,,,,,,
23,NCT00106145,Not PM,,,,,,,,,
23,NCT00107718,Not PM,,,,,,,,,
23,NCT00116363,Human PM,More Specific,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00118365,Not PM,,,,,,,,,
23,NCT00128583,Not PM,,,,,,,,,
23,NCT00133601,Not PM,,,,,,,,,
23,NCT00158444,Not PM,,,,,,,,,
23,NCT00173407,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Excludes
23,NCT00173849,Not PM,,,,,,,,,
23,NCT00179608,Not PM,,,,,,,,,
23,NCT00183040,Not PM,,,,,,,,,
23,NCT00189332,Not PM,,,,,,,,,
23,NCT00195156,Not PM,,,,,,,,,
23,NCT00204516,Not PM,,,,,,,,,
23,NCT00204529,Not PM,,,,,,,,,
23,NCT00208351,Not PM,,,,,,,,,
23,NCT00257465,Not PM,,,,,,,,,
23,NCT00264056,Not PM,,,,,,,,,
23,NCT00270712,Not PM,,,,,,,,,
23,NCT00276536,Not PM,,,,,,,,,
23,NCT00288938,Not PM,,,,,,,,,
23,NCT00301418,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00302588,Not PM,,,,,,,,,
23,NCT00306657,Not PM,,,,,,,,,
23,NCT00308607,Not PM,,,,,,,,,
23,NCT00311623,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00314106,Not PM,,,,,,,,,
23,NCT00317720,Human PM,Not Disease,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00328861,Not PM,,,,,,,,,
23,NCT00339222,Human PM,More General,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00341991,Not PM,,,,,,,,,
23,NCT00344799,Not PM,,,,,,,,,
23,NCT00350727,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00352885,Not PM,,,,,,,,,
23,NCT00375882,Not PM,,,,,,,,,
23,NCT00386906,Not PM,,,,,,,,,
23,NCT00387894,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00390195,Not PM,,,,,,,,,
23,NCT00394134,Not PM,,,,,,,,,
23,NCT00402428,Human PM,Not Disease,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00404235,Not PM,,,,,,,,,
23,NCT00420862,Not PM,,,,,,,,,
23,NCT00428597,Not PM,,,,,,,,,
23,NCT00434057,Not PM,,,,,,,,,
23,NCT00441662,Not PM,,,,,,,,,
23,NCT00445783,Human PM,Exact,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00450593,Human PM,More Specific,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00451165,Not PM,,,,,,,,,
23,NCT00460278,Human PM,More General,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00463892,Not PM,,,,,,,,,
23,NCT00477906,Not PM,,,,,,,,,
23,NCT00486954,Human PM,Not Disease,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00489944,Not PM,,,,,,,,,
23,NCT00491244,Not PM,,,,,,,,,
23,NCT00499603,Not PM,,,,,,,,,
23,NCT00506142,Not PM,,,,,,,,,
23,NCT00507325,Not PM,,,,,,,,,
23,NCT00518895,Human PM,Exact,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00526149,Not PM,,,,,,,,,
23,NCT00527761,Not PM,,,,,,,,,
23,NCT00535314,Not PM,,,,,,,,,
23,NCT00536029,Not PM,,,,,,,,,
23,NCT00539591,Not PM,,,,,,,,,
23,NCT00559026,Not PM,,,,,,,,,
23,NCT00559806,Not PM,,,,,,,,,
23,NCT00574366,Not PM,,,,,,,,,
23,NCT00579514,Human PM,Not Disease,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00586443,Not PM,,,,,,,,,
23,NCT00587964,Not PM,,,,,,,,,
23,NCT00610389,Not PM,,,,,,,,,
23,NCT00610857,Not PM,,,,,,,,,
23,NCT00620594,Not PM,,,,,,,,,
23,NCT00621439,Not PM,,,,,,,,,
23,NCT00633516,Not PM,,,,,,,,,
23,NCT00654186,Not PM,,,,,,,,,
23,NCT00655655,Not PM,,,,,,,,,
23,NCT00657982,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00661622,Not PM,,,,,,,,,
23,NCT00671918,Not PM,,,,,,,,,
23,NCT00675727,Not PM,,,,,,,,,
23,NCT00686517,Not PM,,,,,,,,,
23,NCT00708877,Not PM,,,,,,,,,
23,NCT00749684,Not PM,,,,,,,,,
23,NCT00758173,Human PM,Not Disease,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00765284,Not PM,,,,,,,,,
23,NCT00765921,Not PM,,,,,,,,,
23,NCT00770263,Human PM,More General,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00776945,Not PM,,,,,,,,,
23,NCT00835419,Not PM,,,,,,,,,
23,NCT00843531,Human PM,Not Disease,Exact,PTEN loss of function,,,,,Matches,Matches
23,NCT00847522,Not PM,,,,,,,,,
23,NCT00853931,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00866177,Human PM,More Specific,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00871533,Not PM,,,,,,,,,
23,NCT00877773,Human PM,More General,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00881725,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00894504,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Excludes
23,NCT00897481,Human PM,Exact,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00898183,Human PM,Exact,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00903175,Not PM,,,,,,,,,
23,NCT00923169,Not PM,,,,,,,,,
23,NCT00929019,Human PM,More Specific,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00937690,Not PM,,,,,,,,,
23,NCT00937781,Human PM,More Specific,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT00963664,Not PM,,,,,,,,,
23,NCT00971789,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT00972933,Not PM,,,,,,,,,
23,NCT00996827,Not PM,,,,,,,,,
23,NCT01001754,Not PM,,,,,,,,,
23,NCT01005472,Not PM,,,,,,,,,
23,NCT01010256,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01013324,Not PM,,,,,,,,,
23,NCT01013623,Not PM,,,,,,,,,
23,NCT01020305,Not PM,,,,,,,,,
23,NCT01030432,Not PM,,,,,,,,,
23,NCT01053819,Not PM,,,,,,,,,
23,NCT01068132,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01100840,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01106040,Not PM,,,,,,,,,
23,NCT01138085,Human PM,More General,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01138410,Not PM,,,,,,,,,
23,NCT01143402,Not PM,,,,,,,,,
23,NCT01166126,Human PM,More Specific,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01167998,Not PM,,,,,,,,,
23,NCT01195376,Not PM,,,,,,,,,
23,NCT01216657,Not PM,,,,,,,,,
23,NCT01217359,Not PM,,,,,,,,,
23,NCT01226316,Human PM,More General,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01242631,Not PM,,,,,,,,,
23,NCT01245205,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01247623,Not PM,,,,,,,,,
23,NCT01252251,Not PM,,,,,,,,,
23,NCT01266967,Human PM,More Specific,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT01277757,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01281722,Not PM,,,,,,,,,
23,NCT01285050,Not PM,,,,,,,,,
23,NCT01288092,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01305512,Not PM,,,,,,,,,
23,NCT01313429,Not PM,,,,,,,,,
23,NCT01316692,Human PM,More Specific,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01324609,Not PM,,,,,,,,,
23,NCT01336270,Not PM,,,,,,,,,
23,NCT01350180,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01369641,Not PM,,,,,,,,,
23,NCT01390818,Human PM,More General,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01396408,Human PM,More General,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01425008,Not PM,,,,,,,,,
23,NCT01430572,Human PM,More General,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01435499,Not PM,,,,,,,,,
23,NCT01436656,Human PM,More General,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT01451983,Not PM,,,,,,,,,
23,NCT01453361,Not PM,,,,,,,,,
23,NCT01457937,Not PM,,,,,,,,,
23,NCT01458067,Human PM,More General,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01460810,Not PM,,,,,,,,,
23,NCT01470209,Human PM,More General,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT01482260,Not PM,,,,,,,,,
23,NCT01489059,Not PM,,,,,,,,,
23,NCT01495988,Human PM,More Specific,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT01502293,Not PM,,,,,,,,,
23,NCT01503827,Not PM,,,,,,,,,
23,NCT01505153,Not PM,,,,,,,,,
23,NCT01512251,Human PM,More Specific,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01519427,Human PM,More Specific,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01530698,Human PM,More Specific,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT01543581,Not PM,,,,,,,,,
23,NCT01550380,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01563614,Not PM,,,,,,,,,
23,NCT01573494,Not PM,,,,,,,,,
23,NCT01575522,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01582997,Human PM,More General,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT01589861,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01610531,Not PM,,,,,,,,,
23,NCT01611675,Human PM,Exact,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT01644591,Not PM,,,,,,,,,
23,NCT01657604,Not PM,,,,,,,,,
23,NCT01697163,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01715259,Not PM,,,,,,,,,
23,NCT01720407,Not PM,,,,,,,,,
23,NCT01721746,Not PM,,,,,,,,,
23,NCT01726738,Human PM,More Specific,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01738165,Not PM,,,,,,,,,
23,NCT01748448,Not PM,,,,,,,,,
23,NCT01758588,Not PM,,,,,,,,,
23,NCT01773655,Human PM,More General,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01777776,Human PM,More Specific,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT01802320,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01830049,Not PM,,,,,,,,,
23,NCT01856101,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01859845,Not PM,,,,,,,,,
23,NCT01870726,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01876212,Not PM,,,,,,,,,
23,NCT01884285,Human PM,Not Disease,Missing Variant,PTEN loss of function,,,,,Matches,Matches
23,NCT01897116,Human PM,More Specific,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT01898403,Not PM,,,,,,,,,
23,NCT01926314,Not PM,,,,,,,,,
23,NCT01955915,Not PM,,,,,,,,,
23,NCT01955941,Not PM,,,,,,,,,
23,NCT01961115,Not PM,,,,,,,,,
23,NCT01971515,Not PM,,,,,,,,,
23,NCT01977716,Not PM,,,,,,,,,
23,NCT01983748,Human PM,More Specific,Missing Gene,PTEN loss of function,,,,,Matches,Matches
23,NCT01987518,Human PM,More General,Missing Variant,PTEN loss of function,,,,,Matches,Matches
