trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
21,16884669,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,1689143,Human PM,More General,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,16924594,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,16969039,Not PM,,,,,,,,,
21,16974112,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,17016922,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,17047078,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,17050279,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,17056585,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,1708462,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,171216,Not PM,,,,,,,,,
21,1718648,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,17206300,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,1726225,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Matches,Excludes
21,17270031,Animal PM,More General,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,17279413,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,1729379,Human PM,More General,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,17327608,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,17346341,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,17360127,Human PM,Not Disease,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,17388261,Not PM,,,,,,,,,
21,17417674,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,17432204,Not PM,,,,,,,,,
21,17453965,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,17468833,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,1748551,Human PM,More Specific,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,17505262,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,17549472,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,17625454,Human PM,More Specific,Missing Variant,extensive tumor infiltrating lymphocytes,,,,,Matches,Excludes
21,17625806,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,17874109,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,17914561,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,1796163,Not PM,,,,,,,,,
21,17970142,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,18023578,Not PM,,,,,,,,,
21,18083375,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,18097665,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,18115022,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,18227705,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,18245924,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,18292585,Not PM,,,,,,,,,
21,18368132,Animal PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,18391758,Animal PM,More General,Exact,extensive tumor infiltrating lymphocytes,,,,,Excludes,Not Discussed
21,18399808,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Matches,Excludes
21,18469794,Not PM,,,,,,,,,
21,18477896,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,18485983,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,18498132,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,18504155,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,18657973,Not PM,,,,,,,,,
21,1868040,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,1873855,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,18798220,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,18809613,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,18916353,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,19010919,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,19019177,Not PM,,,,,,,,,
21,1904004,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,1910625,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,1916958,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,19270643,Human PM,More General,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,1927318,Human PM,More Specific,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,19318796,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,19332774,Human PM,More General,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,19338264,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,19410956,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Matches,Matches
21,19414786,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,19424570,Human PM,More General,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,19430407,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,19433711,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,1950562,Not PM,,,,,,,,,
21,19617299,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,19730858,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,19752747,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,19759420,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,19791833,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,19892405,Human PM,More Specific,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,20021547,Not PM,,,,,,,,,
21,20100262,Human PM,More Specific,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,20126498,Human PM,More Specific,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,20147857,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,20308534,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,2033158,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,20453222,Animal PM,More Specific,Exact,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,20482675,Human PM,More General,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,20515782,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,20559114,Human PM,More General,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,20584535,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,20618494,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,20652123,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Matches,Excludes
21,20668005,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,20679908,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Matches,Excludes
21,2071934,Human PM,More Specific,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,20843377,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,20851104,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,209431,Not PM,,,,,,,,,
21,20960188,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,21001527,Not PM,,,,,,,,,
21,2101727,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,21085676,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,21118865,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,21189473,Animal PM,More Specific,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,21206104,Not PM,,,,,,,,,
21,21307889,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,21317876,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,21337878,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,21364382,Human PM,More General,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,21466590,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Matches,Excludes
21,21498393,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,2154414,Human PM,More Specific,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,21544529,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,21553145,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,21571304,Human PM,Not Disease,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,21707515,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,21712453,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,21716716,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,21727931,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,21738656,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,21779876,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,2190952,Human PM,More Specific,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,21953023,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,21958294,Animal PM,More Specific,Exact,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,22124166,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,22196267,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,22343487,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,22393197,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,22420471,Not PM,,,,,,,,,
21,22453018,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,22576345,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,22582550,Human PM,More Specific,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,22696054,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,22711850,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,22830623,Human PM,Not Disease,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Matches,Excludes
21,22878966,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,22912390,Not PM,,,,,,,,,
21,22986518,Human PM,More Specific,Missing Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,22991232,Human PM,More General,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,22996367,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23086767,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,2314107,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Matches,Excludes
21,23153426,Human PM,Not Disease,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,23162750,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23162762,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23181437,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23182058,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,23189169,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23211827,Human PM,More Specific,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,23226609,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,23264894,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23325650,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23344159,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Excludes,Matches
21,23402380,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23438379,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23467045,Human PM,More Specific,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,2349086,Human PM,More General,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23528172,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,23650429,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23651195,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23666534,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Excludes,Matches
21,23695965,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,23734305,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23795352,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,23795353,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,23838911,Human PM,More Specific,Exact,extensive tumor infiltrating lymphocytes,,,,,Matches,Matches
21,23847381,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,23963286,Human PM,More Specific,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,2404283,Not PM,,,,,,,,,
21,24046688,Not PM,,,,,,,,,
21,24073381,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,24077405,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,24114495,Human PM,More General,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,24127443,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,2421645,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,2422766,Human PM,More General,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,24251082,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,24258985,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,24330977,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,24358901,Not PM,,,,,,,,,
21,24448235,Not PM,,,,,,,,,
21,24455276,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,24572903,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,24574369,Human PM,More General,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,24673285,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,24687957,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,24690244,Not PM,,,,,,,,,
21,24713608,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,24838938,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Not Discussed
21,24914691,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,24928310,Human PM,Exact,Different Variant,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,24935402,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,24993563,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,25044963,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
21,25099366,Human PM,Exact,Exact,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Matches
21,25233828,Human PM,More Specific,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Excludes,Excludes
21,25399552,Human PM,Exact,Missing Gene,extensive tumor infiltrating lymphocytes,,,,,Not Discussed,Excludes
